time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1751995800,19.7525,20.08,18.96,19.35,18.655324054450983,18.486822956571245,18.02376430083528,0,0
1752067800,19.43,20.0299,18.56,18.96,18.74705761212397,18.56429613221176,18.10811284090939,0,0
1752082200,18.96,19.255,18.83,19.15,18.832092467350563,18.655324054450983,18.223608036937023,0,0
1752154200,19.23,19.4499,18.7,18.915,18.906750856153717,18.74705761212397,18.314947456484,0,0
1752168600,18.92,19.355,18.86,19.19,18.970119349944852,18.832092467350563,18.402909050251544,0,0
1752240600,18.9,19.55,18.015,18.2553,19.02182703364862,18.906750856153717,18.44031032679055,0,0
1752255000,18.26,18.3,17.38,17.43,19.059294278860342,18.970119349944852,18.486457336777846,0,0
1752499800,17.895,18.81,17.54,18.81,19.07489435208708,19.02182703364862,18.493688620153335,0,0
1752514200,18.81,19.12,18.7533,18.94,19.07231991570639,19.059294278860342,18.51953245033934,0,0
1752586200,19.03,19.09,17.5,17.55,19.06024081498941,19.07489435208708,18.51953245033934,0,0
1752600600,17.5486,17.92,17.43,17.67,19.038930874189504,19.07231991570639,19.585798637694765,0,1
1752672600,18.02,18.46,17.62,18.4012,19.00458498307295,19.06024081498941,19.542390763470692,0,0
1752687000,18.41,18.58,18.16,18.4,18.961059223421735,19.038930874189504,19.47545030521964,0,0
1752759000,18.52,19.87,18.42,19.39,18.915414718220166,19.00458498307295,19.44556357988965,0,0
1752773400,19.38,19.91,19.08,19.7698,18.877247848185526,18.961059223421735,19.39917179116433,0,0
1752845400,19.815,20.06,18.78,19.3799,18.85381472574079,18.915414718220166,19.384172672792538,0,0
1752859800,19.375,20.105,19.3747,19.5,18.846594525963383,18.877247848185526,19.365151905368577,0,0
1753104600,19.6,19.82,18.15,18.58,18.852257984183538,18.85381472574079,19.365151905368577,0,0
1753119000,18.5768,18.6404,17.785,17.865,18.861000826661368,18.846594525963383,19.365151905368577,0,0
1753191000,18.2,18.24,16.27,16.6245,18.856023586557598,18.852257984183538,19.365151905368577,0,0
1753205400,16.6235,16.99,16.495,16.82,18.821863806712763,18.861000826661368,19.364498920029916,0,0
1753277400,17.205,17.245,16.76,16.78,18.756553164091628,18.856023586557598,19.277750055028985,0,0
1753291800,16.795,17.51,16.72,17.49,18.6671078719709,18.821863806712763,19.179290699269874,0,0
1753363800,17.24,17.34,16.82,16.8852,18.56244680382307,18.756553164091628,19.061973714886406,0,0
1753378200,16.88,17.22,16.88,16.95,18.447768263358594,18.6671078719709,18.923757537917403,0,0
1753450200,16.97,17.09,16.4222,16.47,18.326415244808366,18.56244680382307,18.79225528547012,0,0
1753464600,16.48,16.77,16.47,16.72,18.200826295147813,18.447768263358594,18.644106332905153,0,0
1753709400,16.98,17.18,16.02,16.1501,18.06796215694805,18.326415244808366,18.52100790629415,0,0
1753723800,16.1553,16.2399,15.93,16.15,17.923903614892428,18.200826295147813,18.355656810713807,0,0
1753795800,16.07,16.44,15.16,15.71,17.769353450973078,18.06796215694805,18.2159814185215,0,0
1753810200,15.7052,15.7853,15.26,15.38,17.603949496742857,17.923903614892428,18.037436180894964,0,0
1753882200,15.3,15.58,15.2441,15.35,17.420713548090397,17.769353450973078,17.83523332623164,0,0
1753896600,15.3472,15.44,14.625,14.74,17.21770598433223,17.603949496742857,17.6317243497491,0,0
1753968600,15.2,15.79,15.01,15.4101,16.993146777475886,17.420713548090397,17.415092402505834,0,0
1753983000,15.408,15.51,14.76,14.83,16.74758324201058,17.21770598433223,17.16617560810982,0,0
1754055000,14.2,14.77,13.972,14.54,16.488880752347185,16.993146777475886,16.908216520867906,0,0
1754069400,14.535,14.87,14.445,14.805,16.223421481259408,16.74758324201058,16.627983266314363,0,0
1754314200,14.92,15.59,14.7096,15.3113,15.97171756177532,16.488880752347185,16.378824933612066,0,0
1754328600,15.3198,15.7899,15.28,15.6,15.748939199047825,16.223421481259408,16.145178187181944,0,0
1754400600,16.46,17.14,15.78,16.8071,15.560223821562342,15.97171756177532,15.98316002482974,0,0
1754415000,16.81,17.24,16.72,16.87,15.41223714536451,15.748939199047825,15.823535048398522,0,0
1754487000,16.785,16.89,15.865,16.12,15.309490772243882,15.560223821562342,15.728017396489749,0,0
1754501400,16.1263,16.3699,16.05,16.18,15.247490230851414,15.41223714536451,15.647547096222578,0,0
1754573400,15.99,16.42,15.75,15.87,15.215301315333843,15.309490772243882,15.610711261749923,0,0
1754587800,15.867,15.95,15.58,15.76,15.204571848357999,15.247490230851414,15.584952512887217,0,0
1754659800,15.975,16.35,15.77,16.2197,15.207371893214894,15.215301315333843,15.581653938849168,0,0
1754674200,16.2221,16.575,16.08,16.13,15.221935655514674,15.204571848357999,15.581653938849168,0,0
1754919000,16.07,16.79,15.92,16.49,15.247925102851935,15.207371893214894,15.581653938849168,0,0
1754933400,16.4994,16.67,16.215,16.46,15.286562351709136,15.221935655514674,15.581653938849168,0,0
1755005400,16.41,16.43,15.85,16.195,15.335787618002865,15.247925102851935,15.581653938849168,0,0
1755019800,16.195,16.61,16.17,16.595,15.393929028391312,15.286562351709136,15.581653938849168,0,0
1755091800,16.55,16.89,15.54,15.7565,15.456731511134636,15.335787618002865,15.581653938849168,0,0
1755106200,15.75,16.17,15.5,16.03,15.52096352996396,15.393929028391312,15.581653938849168,0,0
1755178200,15.79,15.811023,14.97,15.1577,15.580305437677485,15.456731511134636,15.581653938849168,0,0
1755192600,15.15,15.45,15.065,15.36,15.629604400251285,15.52096352996396,15.581653938849168,0,0
1755264600,14.89,15.51,14.625,15.445,15.664963864185301,15.580305437677485,15.581653938849168,0,0
1755279000,15.4499,15.645,15.2901,15.33,15.687047266578233,15.629604400251285,15.581653938849168,0,0
1755523800,15.27,16.105,15.035,15.92,15.699928706124435,15.664963864185301,15.581653938849168,0,0
1755538200,15.915,16.245,15.87,15.9,15.708927142294652,15.687047266578233,15.581653938849168,0,0
1755610200,15.79,15.9525,14.88,14.9953,15.716700331001219,15.699928706124435,15.581653938849168,0,0
1755624600,14.99,15.0797,14.792,14.855,15.717722000541837,15.708927142294652,15.581653938849168,0,0
1755696600,14.7,14.83,13.721,14.638585,15.702569538819747,15.716700331001219,15.581653938849168,0,0
1755711000,14.635,14.805,14.442,14.62,15.667676699354326,15.717722000541837,15.581653938849168,0,0
