time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1768329000,107.12,107.85,106.9,107.06,112.16616718370288,113.1344704713931,113.05746749959212,0,0
1768336200,107.06,107.86,106.96,107.84,111.60535410039463,112.6823653897341,112.46513296514894,0,0
1768401000,106.37,106.49,102.01,103.9585,110.9888272335113,112.16616718370288,111.99540760792601,0,0
1768408200,103.94,104.2077,103.42,103.81,110.30283394418439,111.60535410039463,111.26564786328376,0,0
1768415400,103.86,104.49,103.402,104.03,109.53141132040874,110.9888272335113,110.46430995957243,0,0
1768422600,104,105.09,104,105.04,108.73920530055898,110.30283394418439,109.64439689406814,0,0
1768487400,108.13,108.885,106.955,107.68,108.01808413121698,109.53141132040874,108.99594061090404,0,0
1768494600,107.675,108.01,105.71,106.36,107.40085498772271,108.73920530055898,108.39100743314641,0,0
1768501800,106.36,106.55,105.3,105.46,106.89783652851904,108.01808413121698,107.86190665641249,0,0
1768509000,105.39,105.5933,104.95,105.14,106.48855922192594,107.40085498772271,107.40674219782699,0,0
1768573800,106.51,107.96,105.19,106.7232,106.14512624507947,106.89783652851904,107.09843900841616,0,0
1768581000,106.74,107.73,106.37,107.56,105.86566383919319,106.48855922192594,106.79945426229155,0,0
1768588200,107.535,107.67,106.28,106.55,105.65895710028049,106.14512624507947,106.57569106458611,0,0
1768595400,106.55,106.55,105.62,105.73,105.51909596511037,105.86566383919319,106.40356321767987,0,0
1768919400,104.85,110.74,104.41,108.97,105.42479420509596,105.65895710028049,106.40356321767987,0,0
1768926600,108.92,109.41,108.02,108.285,105.37772604294288,105.51909596511037,106.39991974541353,0,0
1768933800,108.29,108.45,106.73,107.23,105.38703313580484,105.42479420509596,106.39764157381329,0,0
1768941000,107.21,107.43,106.91,107.13,105.44060319558776,105.37772604294288,106.39759674516704,0,0
1769005800,111.075,117.28,111.075,116.47,105.55266868846812,105.38703313580484,104.30153182100165,1,0
1769013000,116.46,116.5,111.8001,112.32,105.76131432117681,105.44060319558776,104.43169080138651,0,0
1769020200,112.31,116.3299,112.3,114.92,106.09531947927961,105.55266868846812,104.71674406804577,0,0
1769027400,114.9002,114.9002,113.58,113.87,106.53209300783968,105.76131432117681,105.20413012597967,0,0
1769092200,120.705,123.5,118.9001,119.35,107.16193884390827,106.09531947927961,105.58490188218113,0,0
1769099400,119.355,121.29,119.31,121.05,108.01746769193642,106.53209300783968,106.48236194176121,0,0
1769106600,121.0699,121.38,118.955,120.0475,109.06705654421619,107.16193884390827,107.55499406191063,0,0
1769113800,120.02,120.14,118.65,119.2,110.21385768634727,108.01746769193642,108.75658538134925,0,0
1769178600,120.88,121.85,114.58,116.53,111.35017865488078,109.06705654421619,109.73735437166835,0,0
1769185800,116.56,117.35,115.71,116.47,112.41855982501315,110.21385768634727,110.86236584774446,0,0
1769193000,116.46,116.58,114.97,115.17,113.37411826067911,111.35017865488078,111.87158099607247,0,0
1769200200,115.185,116.24,115.085,116.06,114.19315131332408,112.41855982501315,112.75668813904649,0,0
1769437800,116.35,116.4399,114.06,114.71,114.87919777455514,113.37411826067911,113.46034268415451,0,0
1769445000,114.75,115.38,114.2,114.5201,115.43879330842898,114.19315131332408,114.07914215305698,0,0
1769452200,114.49,115.12,114.38,114.45,115.8745228010105,114.87919777455514,114.58556101387936,0,0
1769459400,114.45,115.03,114.43,114.73,116.19409302094624,115.43879330842898,114.97577136146731,0,0
1769524200,116.28,117.39,114.235,116.52,116.42114259975912,115.8745228010105,115.17716534452869,0,0
1769531400,116.51,116.9,115.14,115.98,116.58161335036293,116.19409302094624,115.3636344705061,0,0
